doc_id,category,source_doc,source_file,edition,kind,section,article_no,article_title,part,parts,page_start,page_end,evidence_type,status,content_hash,content
RULE_COMMON_BR_9.06_p2,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,9.00 공 식 기 록 원,9.06,단타·장타의 결정,2,2,160,162,OFFICIAL,CONFIRMED,cbf9d1c2b033bcab,"[공식야구규칙 2026] 9.00 공 식 기 록 원 > 9.06 단타·장타의 결정 (2/2)
⒟타자가 안타를 쳤으나 베이스를 터치하지 않아 아웃을 선고 당했을 경우 안전하게 진루한 마지막 베이스에 따라 단타, 2루타, 3루타가 결정된다. 즉, 타자가 2루를 밟지 않아 아웃되었을 때는 단타, 3루를 밟지 않아 아웃되었을 때는 2루타, 본루를 밟지 않아 아웃되었을 때는 3루타를 각각 기록한다. 1루를 밟지 않아 아웃되었을 때는 타수만 주어질 뿐 안타는 기록되지 않는다.
[주1] 이 규칙은 안타를 친 타자가 베이스를 터치하지 않아 아웃되는 경우 뿐만 아니라 선행주자를 추월했기 때문에 아웃된 경우에도 적용된다.
[주2] 선행주자가 베이스를 밟지 않아 아웃되었을 경우의 단타, 장타 결정 타자가 분명히 안타성 타구를 때렸으나 선행주자가 베이스를 밟지 않아 어필로 아웃되었을 때 그 아웃이 포스 아웃이면 안타로 기록되지 않는다. 포스 아웃이 아닌 경우
① 1아웃이나 2아웃이 될 경우에는 단타, 장타에 따라 그대로 기록한다.
② 3아웃이 될 경우에는 1루주자가 3루를 밟지 않았을 때는 단타, 본루를 밟지 않았을 때는 단타 또는 2루타로 기록한다. 2루주자가 3루를 밟지 않았을 때는 단타, 본루를 밟지 않았을 때는 단타 또는 2루타로 기록한다. 3루주자가 본루를 밟지 않았을 때에는 단타 또는 2루타로 기록한다.
⒠타자주자가 5.06⒝⑷ 또는 6.01⒣⑴의 규정에 따라 2개 또는 3개의 베이스 또는 본루가 허용되었을 경우에는 타자가 진루한 데에 따라 각각 2루타, 3루타, 홈런으로 기록한다.
⒡9.06⒢의 경우를 제외하고 최종회에 타자가 끝내기 안타로 자기 소속팀이 승리하는 데 필요한 득점을 얻었을 경우 그에게는 결승점을 올린 주자가 진루한 것과 같은 수의 루타수만 기록한다. 더욱이 타자주자는 실제로 그 수만큼의 베이스를 터치하는 것이 필요하다.
[부기] 5.05 및 5.06⒝⑷ 각 항의 규정에 의하여 자동적으로 타자에게 여러 개의 안전진루권이 인정되는 장타가 허용되었을 때도 이 항은 적용된다.
[주] 타자는 앞서 말한 것과 같은 수의 베이스를 정규로 터치해야 한다.
예를 들어 최종회에 2루주자를 두고 타자가 원 바운드로 펜스를 넘어가는 끝내기 안타를 쳤을 경우 타자가 2루타를 얻기 위해서는 2루까지 규정대로 달리는 것이 필요하다. 그러나 주자 3루 때 타자가 이와 같은 안타를 쳤다면 2루까지 달리더라도 단타만 기록한다.
⒢펜스를 넘어가는 끝내기 홈런으로 경기가 끝났을 경우 타자 및 모든 주자의 득점을 인정한다."
RULE_COMMON_BR_9.07_p1,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,9.00 공 식 기 록 원,9.07,도루(STOLEN BASE 盜壘),1,3,162,165,OFFICIAL,CONFIRMED,14367ea7310b1302,"[공식야구규칙 2026] 9.00 공 식 기 록 원 > 9.07 도루(STOLEN BASE 盜壘) (1/3)
주자가 안타, 풋아웃, 실책, 포스 아웃, 야수선택, 패스트볼, 폭투, 보크에 의하지 않고 1개 베이스를 갔을 때 도루가 기록된다. 이에 대한 세칙은 다음과 같다.
⒜주자가 투수의 투구에 앞서 다음 베이스를 향하여 스타트하였을 때 마침 그 투구가 폭투나 패스트볼로 기록될 만한 것이었다 하더라도 미스 플레이는 기록하지 않고 주자에게 도루를 기록한다.
[예외] 미스 플레이의 결과 도루를 시도한 주자가 목표한 베이스보다 더 많이 진루하거나 다른 주자가 진루하였을 경우 도루와 함께 폭투 또는 패스트볼을 기록한다.
[주1] 홈 스틸인 경우 3루주자가 투구 전에 스타트했더라도 폭투 또는 패스트볼의 도움 없이 득점할 수 있었다고 공식기록원이 판단하였을 경우에 한하여 그 주자에게 도루를 기록한다. 단, 3루주자가 홈 플레이트를 통과한 것이 폭투 또는 패스트볼에 의한 것이었다 하더라도 그와 함께 더블 스틸을 시도한 다른 주자가 투구 전에 스타트했다면 그 주자에게 도루를 기록한다.
[주2] 다음과 같은 경우 폭투 또는 패스트볼이 있더라도 주자가 투구에 앞서 도루를 시도했다면 그 주자에게 도루를 기록한다.
① 타자의 4구에 의하여 다음 베이스로 가는 것이 허용되지 않은 주자가 다음 베이스나 그 이상 진루하였을 경우
② 타자의 제3스트라이크 때 타자 또는 주자의 진루에 대하여 폭투 또는 패스트볼이 기록되었을 경우. 단, 2사 1루, 1·2루, 1·2·3루일 때 각 주자의 진루, 또는 2사 1·3루일 때 1루주자의 진루에 대해서는 도루를 기록하지 않는다.
[주3] 타자가 포수 또는 다른 야수에게 방해를 받아 주자가 5.06⒝⑶(D)에 따라 안전진루권을 가졌더라도 마침 도루를 시도하고 있었다면 그 주자에게는 도루를 기록한다.
⒝주자가 도루를 시도했을 때 투구를 받은 포수가 도루를 막으려고 던진 것이 악송구가 되더라도 도루만 기록한다. 그러나 그 악송구를 이용하여 도루를 시도한 주자가 목표한 베이스보다 더 많이 진루하거나 다른 주자가 진루하였을 경우 도루를 시도한 주자에게 도루를 기록하는 동시에 그 포수에게도 실책을 기록한다.
⒞도루를 시도하다가, 또는 견제구에 의해 런다운(run-down) 플레이에 걸린 주자가 아웃당하지 않고 수비 측의 실책 없이 다음 베이스에 진루하였을 경우 도루를 기록한다. 그 플레이 중 다른 주자가 진루하면 그 주자에게도 도루를 기록한다. 또 도루를 시도한 주자가 수비 측의 실책 없이 런다운 플레이에서 아웃당하지 않고 본래의 베이스로 되돌아가는 사이 다른 주자가 진루하였다면 진루한 주자에게 도루를 기록한다."
RULE_COMMON_BR_9.07_p2,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,9.00 공 식 기 록 원,9.07,도루(STOLEN BASE 盜壘),2,3,162,165,OFFICIAL,CONFIRMED,4a14a2fa791581ce,"[공식야구규칙 2026] 9.00 공 식 기 록 원 > 9.07 도루(STOLEN BASE 盜壘) (2/3)
⒟더블 스틸, 트리플 스틸에서 어느 주자가 가려고 한 베이스에 닿기 전이거나 베이스에 닿은 뒤 오버슬라이딩하여 야수의 송구에 의해 아웃되었을 때는 어느 주자에게도 도루가 기록되지 않는다.
[주] 실제로 아웃된 경우뿐 아니라 당연히 아웃될 주자가 실책에 의하여 살았다고 공식기록원이 판단하였을 때도 마찬가지로 어느 주자에게도 도루를 기록하지 않는다.
⒠도루를 시도한 주자가 오버슬라이딩한 뒤 그 베이스로 되돌아가거나 다음 베이스로 가려고 하다가 태그 아웃된 경우 도루를 기록하지 않는다.
⒡정확하게 송구한 공을 야수가 놓쳤기 때문에 도루를 시도한 주자가 살았다고 공식기록원이 판단하였을 때는 송구를 놓친 야수에게는 실책을, 송구한 야수에게는 어시스트를 각각 기록하며 주자에게는 도루실패를 기록한다.
⒢주자가 단순히 수비 측의 무관심을 틈타 진루하였을 경우 도루를 기록하지 않고 무관심 진루 또는 야수선택(도루시도가 아닌 경우) 으로 기록한다.
[주1] 공식기록원은 수비 측 주자의 무관심 진루 여부를 판단할 때, 경기의 이닝과 득점을 포함한 전체적인 상황을 고려해야 한다(수비 측이 주자를 베이스에 묶어두려 했는지 여부, 투수가 주자의 진루 이전에 해당 주자를 견제했는지 여부, 야수가 주자의 진루에 따른 베이스 커버를 대응하기 위해 보통의 수비행위를 시도하였는지 여부, 수비 측이 주자의 진루를 저지하지 않을 전략적 동기를 가졌는지 여부 등). 예를 들어 주자 1·3루 상황에서 1루주자가 2루로 가려고 하자 포수는 3루주자가 본루에 들어올 것을 염려하여 송구하지 않았다. 이 경우 수비행위가 없었더라도 이 항을 적용하지 않고 도루를 기록한다.
[주2] 무관심 진루는 점수차가 크게 벌어지는 등의 이유로 수비 측이 주자를 견제 또는 아웃시키기 위한 플레이를 전혀 하지 않았을 경우에 기록한다. 단, 주자의 기록경쟁 저지를 위한 수비 측의 고의적 무관심 수비나 3점차 이내의 상황 또는 볼카운트 3B-2S(풀카운트)에서의 주자 진루는 무관심 진루로 기록하지 않는다."
RULE_COMMON_BR_9.07_p3,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,9.00 공 식 기 록 원,9.07,도루(STOLEN BASE 盜壘),3,3,162,165,OFFICIAL,CONFIRMED,28cec911c0f5db6b,"[공식야구규칙 2026] 9.00 공 식 기 록 원 > 9.07 도루(STOLEN BASE 盜壘) (3/3)
⒣도루실패(CAUGHT STEALING) 다음에 해당하는 주자가 아웃되거나, 실책이 없었더라면 아웃되었을 경우 그 주자에게 도루실패를 기록한다.
⑴ 도루를 시도하였을 경우
⑵ 견제구에 걸린 뒤 진루하려고 했을 경우 (다음 베이스로 가려고 했던 어떠한 움직임도 진루하려는 의도로 간주된다)
⑶ 도루할 때 오버슬라이딩하였을 경우
[부기] 포수가 투구를 빠뜨린 것을 보고 주자가 진루하려다 아웃될 경우 도루실패로 기록하지 않는다.
또 주자가 업스트럭션에 의하여 1개 베이스를 갔을 경우 그 주자에게도 도루실패를 기록하지 않는다.
[주1] 이 항은 앞에 말한 주자가 주루를 시작할 때 다음 베이스에 주자가 없을 경우 또는 주자가 있더라도 그 주자도 함께 도루를 시도할 때에 한하여 적용된다.
[주2] 견제구에 걸린 주자가 원래의 베이스로 돌아가려고 하다가 아웃되거나 실책에 의하여 아웃을 면했을 경우 그 주자에게는 도루실패를 기록하지 않는다."
RULE_COMMON_BR_9.08_p1,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,9.00 공 식 기 록 원,9.08,희생번트와 희생플라이(SACRIFICES),1,2,165,167,OFFICIAL,CONFIRMED,e5e47208765a02c5,"[공식야구규칙 2026] 9.00 공 식 기 록 원 > 9.08 희생번트와 희생플라이(SACRIFICES) (1/2)
⒜무사 또는 1사에서 타자가 번트로 1명 이상의 주자를 진루시키고 자신은 1루에서 아웃되거나 실책이 없었더라면 아웃되었을 경우 희생번트를 기록한다.
⒝무사 또는 1사에서 번트를 처리하는 야수가 다음 베이스로 가려는 선행주자를 아웃시키려고 하였으나 실책이 없이 살렸을 경우 희생번트를 기록한다.
[예외] 번트한 타구를 잡은 야수가 선행주자를 아웃시키려 하였으나 실패하였고 또한 완벽한 수비를 하였더라도 타자주자를 1루에서 아웃시킬 수 없었다고 공식기록원이 판단하였을 경우 희생타가 아닌 안타를 기록한다.
[주] 번트를 처리하는 야수가 곧바로 타자주자를 아웃시키려고 하지 않고 다른 주자를 살피거나 다른 베이스로 던지는 시늉만 하다가 송구가 늦어지는 바람에 타자가 1루에서 살았을 경우 타자에게 안타를 기록하고 희생번트를 기록하지 않는다.
⒞번트에 힘입어 진루하려던 주자 중에서 누구라도 아웃되었을 때 타자에게 1타수를 기록할 뿐 희생번트는 기록하지 않는다(포스 아웃이든 태그 아웃이든 상관없다).
[주1] 예를 들어 번트로 2루에 간 1루주자가 2루에서 오버런 또는 오버슬라이딩하여 야수에게 태그 아웃되었을 경우 타자는 주자를 안전하게 다음 베이스로 보냈으나 주자의 실수로 아웃된 것이므로 타자는 책임을 다한 것이 되어 희생번트로 기록한다.
[주2] 주자가 실제로 아웃되었을 때는 물론, 당연히 아웃될 상황에서 야수가 악송구하거나, 공을 떨어뜨리거나, 제대로 잡지 못하는 등의 미스 플레이로 주자가 살았을 때도 희생번트는 기록하지 않고 야수에게 실책을 기록한다. 그러나 이러한 미스 플레이가 벌어졌을 경우 그 미스 플레이가 없었더라도 그 주자가 진루할 수 있었다고 공식기록원이 판단하였다면 희생번트로 기록하고, 이 미스 플레이로 주자가 더 많은 베이스를 갔을 경우에는 실책까지 덧붙여 기록한다.
⒟타자가 번트하였을 때 주자를 진루시키려는 목적이 아니고 안타를 얻기 위한 것이었다고 공식기록원이 판단하였을 때는 타자에게 희생번트는 기록하지 않고 타수 1을 기록한다.
[부기] 이 항을 적용할 때 의심스러운 점이 있으면 항상 타자에게 유리하도록 한다."
RULE_COMMON_BR_9.08_p2,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,9.00 공 식 기 록 원,9.08,희생번트와 희생플라이(SACRIFICES),2,2,165,167,OFFICIAL,CONFIRMED,faf34f2f57503c04,"[공식야구규칙 2026] 9.00 공 식 기 록 원 > 9.08 희생번트와 희생플라이(SACRIFICES) (2/2)
⒠다음과 같은 경우 희생플라이로 기록한다.
무사 또는 1사 때 타자가 친 플라이 볼 또는 직선타구를 외야수 또는 외야 쪽으로 나간 내야수가
⑴ 포구한 뒤 주자가 득점하였을 경우
⑵ 떨어뜨리고 주자는 득점하였을 경우 가령 그 타구가 포구되었더라도 포구 뒤 주자는 득점할 수 있었다고 공식기록원이 판단하였을 경우
[부기] 9.08⒠⑵를 적용할 때 타자가 주자가 됨에 따라 다른 주자가 포스 아웃되더라도 이 항을 적용하여 타자에게 희생플라이를 기록한다.
[주1] 파울 플라이 볼일 경우에도 ⑴에 해당하였을 때는 희생플라이로 기록한다.
[주2] 예를 들어 1사 1·3루에서 타자가 우익수 쪽에 플라이 볼을 치자 두 주자가 나란히 베이스에서 리터치하고 있을 때 우익수가 플라이 볼을 떨어뜨렸다. 3루주자는 쉽게 득점을 하였으나 1루주자는 우익수가 재빨리 2루에 송구하여 포스 아웃되었다. 이런 경우 3루주자의 득점이 우익수가 볼을 떨어뜨렸거나 2루에서 포스 아웃이 된 사이에(플라이 아웃을 이용한 것이 아님) 이루어졌다고 공식기록원이 판단하였을 경우 타자에게 희생플라이를 기록하지 않는다. 반면 3루주자가 포스 아웃이나 공을 떨어뜨린 사이를 이용하지 않고 플라이 볼이 잡혔더라도 득점할 수 있었다고 공식기록원이 판단하였을 경우 타자에게 희생플라이를 기록한다."
RULE_COMMON_BR_9.09_p1,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,9.00 공 식 기 록 원,9.09,풋아웃(PUTOUT 아웃실행 자살 刺殺),1,2,167,170,OFFICIAL,CONFIRMED,2138e730ac2ce126,"[공식야구규칙 2026] 9.00 공 식 기 록 원 > 9.09 풋아웃(PUTOUT 아웃실행 자살 刺殺) (1/2)
⒜풋아웃은 다음과 같은 경우 기록된다. 야수가
⑴ 페어나 파울을 막론하고 플라이 볼 또는 직선타구를 잡아 타자를 아웃시킨 경우
⑵ 타구나 송구를 받아 타자 또는 주자를 아웃시킨 경우
[원주] 공식기록원은 어필 플레이에서 아웃을 기록하기 위해 야수가 송구를 받아 베이스 태그 아웃시키는 경우에 해당 야수에게 풋아웃을 부여하여야 한다.
⑶ 차지하고 있던 베이스에서 떨어져 있는 주자를 아웃시킨 경우
⒝다음과 같은 경우 규칙에 따라 자동으로 풋아웃(automatic putout) 이 포수에게 주어진다.
⑴ 타자가 스트라이크 아웃을 선고받았을 경우
⑵ 타자가 반칙타구에 의하여 아웃을 선고받았을 경우
⑶ 타자가 2스트라이크 뒤에 번트한 공이 파울 볼이 되었을 경우 (9.15⒜⑷[예외]인 경우는 제외한다)
⑷ 타자가 자기가 친 타구에 닿아 아웃이 선고되었을 경우
[주] 본루 부근에서 닿았을 경우 이 항을 적용하며, 1루 부근에서 닿았을 경우에는 1루수에게 풋아웃을 준다.
⑸ 타자가 포수를 방해하여 아웃이 선고되었을 경우
⑹ 타자가 타격순서를 어겨 아웃이 선고되었을 경우 (9.03⒟ 참조)
⑺ 포수방해나 4사구를 얻은 타자가 1루에 닿지 않아 아웃이 선고되었을 경우 (5.08⒝[벌칙] 참조)
⑻ 결승점을 올려야 할 3루주자가 3루에서 본루까지 진루하기를 거부하여 아웃이 선고되었을 경우 (5.08⒝[벌칙] 참조)
[주] 그 밖에도 다음과 같은 경우 포수에게 풋아웃을 준다.
① 페어타구가 배트에 다시 맞았기 때문에 5.09⒜⑼에 적용되어 타자가 아웃을 선고받았을 경우
② 페어 플라이 볼 또는 파울 플라이 볼에 대한 포수의 플레이를 타자 또는 공격 측 선수가 방해하여 아웃이 선고되었을 경우
③ 2사 이전에 1루주자가 있을 때 타자가 스트라이크 아웃을 선고받았으나 포수가 이를 잡지 못하였을 경우
④ 2스트라이크 뒤 헛친 공이 타자의 몸에 닿았거나, 헛친 뒤 되돌아온 배트가 투구 또는 포수에 닿아서 타자가 스트라이크 아웃의 선고를 받았을 경우
⑤ 플라이 볼을 잡으려던 포수가 관중의 방해로 공을 잡지 못하였으나 그 이유로 타자가 아웃을 선고받았을 경우
⑥ 타자가 한쪽 타자석에서 다른 쪽 타자석으로 옮겼기 때문에 아웃을 선고받았을 경우
⑦ 2사 이전에 홈으로 뛰어들던 3루주자에 대한 포수의 플레이를 타자가 방해하였기 때문에 주자에게 아웃이 선고되었을 경우"
RULE_COMMON_BR_9.09_p2,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,9.00 공 식 기 록 원,9.09,풋아웃(PUTOUT 아웃실행 자살 刺殺),2,2,167,170,OFFICIAL,CONFIRMED,1f67a9e057bc8457,"[공식야구규칙 2026] 9.00 공 식 기 록 원 > 9.09 풋아웃(PUTOUT 아웃실행 자살 刺殺) (2/2)
⒞그 밖에 자동으로 풋아웃되는 경우는 다음과 같다(특별히 규정된 경우가 아니면 어시스트를 기록하지 않는다).
⑴ 타자가 인필드 플라이 선고로 아웃되었으나 어느 야수도 이것을 잡지 않았을 경우 공식기록원은 누가 그 타구를 잡을 수 있었는지를 판단하여 그 야수에게 풋아웃을 준다.
⑵ 주자가 페어 볼(인필드 플라이 포함)에 닿아서 아웃이 선고되었을 경우 그 타구에 가장 가까운 위치에 있었던 야수에게 풋아웃을 준다.
⑶ 주자가 태그당하지 않으려고 주루선 밖으로 달려서 아웃을 선고받았을 경우 주자가 피한 야수에게 풋아웃을 준다.
⑷ 주자가 선행주자를 앞질렀기 때문에 아웃을 선고받았을 경우 주자가 추월한 지점에서 가장 가까운 위치에 있던 야수에게 풋아웃을 준다.
[주] 후위주자가 선행주자를 앞질렀기 때문에 아웃될 때에 실제로 수비 측이 플레이를 하고 있었다면 여기에 관여한 야수에게 풋아웃과 어시스트를 준다. 실제로 플레이하지 않았더라도 공식기록원이 풋아웃과 어시스트를 줄 수 있었다고 추정하면 그 야수들에게 풋아웃과 어시스트를 준다. 어시스트를 줄 수 없다고 공식기록원이 판단하였을 때는 풋아웃만 준다.
⑸ 주자가 역주(逆走)하여 아웃이 선고되었을 경우 (5.09⒝⑽), 역주를 시작한 베이스를 커버한 야수에게 풋아웃을 준다.
⑹ 주자가 야수를 방해하여 아웃이 선고되었을 경우 방해당한 야수에게 풋아웃을 준다. 단, 야수가 송구하려고 할 때 방해를 당했다면 그 송구를 받으려고 한 야수에게 풋아웃을, 송구를 방해당한 야수에게는 어시스트를 준다.
⑺ 5.09⒜⒀에 의하여 선행주자의 방해행위로 타자주자가 아웃을 선고받았을 경우 1루수에게 풋아웃을 준다. 만약 방해당한 야수가 송구 중이었다면 그 야수에게 어시스트를 기록하지만 9.09⒞⑹,⑺의 규정에 해당하는 플레이 중에 방해당한 야수가 여러 차례 송구하였더라도 1개의 어시스트만 기록한다."
RULE_COMMON_BR_9.10,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,9.00 공 식 기 록 원,9.10,어시스트(ASSIST 아웃도움 보살 補殺),1,1,170,171,OFFICIAL,CONFIRMED,34121972444dd4d8,"[공식야구규칙 2026] 9.00 공 식 기 록 원 > 9.10 어시스트(ASSIST 아웃도움 보살 補殺)
어시스트는 9.10에 규정된 바와 같이 타자주자 또는 주자가 풋아웃을 당하는데 기여한 야수에게 부여되는 통계이다.
어시스트는 아웃이 되거나 실책이 없었더라면 아웃이 될 수 있도록 타구나 송구를 연결하거나 공의 진로를 변경시킨(디플렉트, deflect) 야수에게 부여한다. 런다운 플레이가 벌어져 주자를 아웃시켰거나 에러가 없었더라면 아웃시킬 수 있었을 때 이 플레이에 가담한 야수들이 여러 차례 송구하거나 공의 진로를 변경시켰더라도 어시스트는 1개씩만 기록한다.
[부기] 비효과적으로 단순히 공을 건드린 것만으로는 어시스트라고 볼 수 없다. ‘디플렉트’란 공의 속도를 늦추거나 진로를 바꾼 것으로서 타자나 주자를 아웃시키는 데 상당한 효과를 가진 것을 말한다. 플레이가 끝난 후에 투수가 야수에게 송구하여 시작된 어필 플레이에 따른 풋아웃의 경우 공식기록원은 해당 투수에게만 어시스트를 기록한다.
⒜주자가 수비방해 또는 주루선 이탈로 아웃을 선고받은 플레이에 가담하여 공을 던지거나 공의 진로를 변경시킨 야수에게는 어시스트를 준다.
⒝스트라이크 아웃이 기록되었을 때 투수에게 어시스트를 주지 않는다.
[예외] 포수가 잡지 못한 제3스트라이크의 투구를 투수가 잡아 베이스에 던져 풋아웃을 시킨 경우는 투수에게 어시스트를 준다.
[주] 이 항의 경우 투수의 악송구로 인하여 타자 또는 주자가 살았을 때 만약 송구가 좋았더라면 아웃이 되었을 것이라고 공식기록원이 판단하면 그 투수에게 실책을 기록한다.
⒞정규의 투구를 받은 포수가 주자에 대한 견제구, 도루를 막기 위한 송구, 득점하려는 주자를 태그하는 등으로 주자를 아웃시켰을 경우 투수에게 어시스트를 주지 않는다.
[주] 3루주자가 홈 스틸을 시도할 때 투수가 투수판에서 발을 빼고 송구하여 포수가 주자를 태그 아웃시켰을 경우 투수에게 어시스트를 준다.
⒟야수가 악송구를 하여 주자에게 진루를 허용한 뒤 그대로 이어진 후속 플레이에서 그 주자를 아웃시키더라도 그 야수에게는 어시스트를 주지 않는다. 미스 플레이(실책 여부에 관계없이) 이후에 벌어지는 플레이는 새로운 플레이로 간주되며 미스 플레이를 한 야수가 또 다시 새로운 플레이에 관여하지 않는 한 어시스트의 기록을 얻을 수 없다."
RULE_COMMON_BR_9.11,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,9.00 공 식 기 록 원,9.11,,1,1,171,171,OFFICIAL,CONFIRMED,dea453febd88a838,"[공식야구규칙 2026] 9.00 공 식 기 록 원 > 9.11
더블 플레이(DOUBLE PLAY)·트리플 플레이(TRIPLE PLAY) 투구한 뒤부터 볼 데드가 되거나 공이 투수의 손에 되돌아와 투수가 다음 투구자세에 들어갈 때까지의 사이에 실책이나 미스 플레이 없이 2명 또는 3명의 선수를 아웃시켰을 경우 풋아웃 또는 어시스트를 기록한 야수에게는 더블 플레이 또는 트리플 플레이에 참가한 것을 기록한다.
[부기] 공이 투수의 손에 되돌아온 다음이라도 어필 플레이에 의하여 또 다른 아웃이 성립되었을 경우도 더블 플레이 또는 트리플 플레이가 성립된 것으로 기록한다.
[주] 주자 1루 때 타자가 친 땅볼을 1루수가 잡아서 유격수에게 송구하였다.
이것을 받은 유격수는 2루를 터치하여 1루주자를 포스 아웃시키고, 다시 1루수에게 송구하여 타자도 아웃을 시켰다. 이 더블 플레이에서 1루수와 유격수는 어시스트와 풋아웃을 각각 1개씩 기록하지만 더블 플레이에 참가한 수는 1개씩이다."
RULE_COMMON_BR_9.12_p1,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,9.00 공 식 기 록 원,9.12,실책(ERROR),1,4,171,177,OFFICIAL,CONFIRMED,2e4e6b5743157d51,"[공식야구규칙 2026] 9.00 공 식 기 록 원 > 9.12 실책(ERROR) (1/4)
실책이란 다음에 규정된 바와 같이 수비행위가 공격팀을 유리하게 만든 경우 해당 야수에게 부과되는 통계이다.
⒜공식기록원은 다음의 경우 실책을 기록한다.
⑴ 타자의 타격시간을 연장시키거나 아웃될 주자(타자주자 포함)를 살려 주거나 주자에게 1개 베이스 이상 진루를 허용한 미스 플레이(공을 잡다가 놓치는 것, 공을 떨어뜨리는 것, 악송구 등) 는 실책으로 기록한다.
[부기1] 송구, 포구, 태그의 미스 플레이가 아니라 공을 느리게 처리한 것은 실책으로 기록하지 않는다.
[부기2] 야수가 공에 닿았을 때만 실책이 기록되는 것이 아니다. 가령 땅볼타구가 야수의 양 다리 사이를 빠져 나가거나 평범한 플라이 볼이 야수에 닿지 않고 땅에 떨어졌을 때 일반적인 야수의 수비능력이라면 처리할 수 있었다고 공식기록원이 판단하면 그 야수에게 실책을 기록한다.
[부기3] 심리적 혼동 또는 판단 착오는 실책으로 기록하지 않는다. 단, 이 규칙에서 특별히 규정한 경우는 제외한다.
[예] 실수로 볼을 관중석에 던지거나 투수 마운드로 공을 굴리거나 3아웃이라고 착각해 타자 또는 주자가 진루할 수 있도록 하는 등의 실수로 이어지는 야수의 심리적 혼동은 고려되지 않으며 이 규칙에 따라 공식기록원은 그러한 실수를 저지르는 야수에게 실책을 기록한다. 단, 투수가 플레이에서 1루를 커버하지 못한 경우에는 해당 야수의 실책으로 기록하지 않는다.
(A) 야수가 파울 플라이 볼을 떨어뜨려서 타자의 타격시간을 연장시켰을 경우 타자의 출루 여부와 관계없이 그 야수에게 실책을 기록한다.
[주] 일반적인 야수의 수비능력이라면 처리할 수 있었다고 공식기록원이 판단하였을 때만 실책을 기록한다. (9.12⒝⑸ 참조) (B) 야수가 타자주자를 시간상으로 아웃시킬 수 있는 땅볼을 잡거나 송구를 받았으나 제때에 1루 또는 타자주자를 태그하지 못하여 타자주자를 살려 주었을 때 그 야수에게 실책을 기록한다.
(C) 야수가 땅볼을 잡거나 송구를 받아 주자를 포스 아웃시킬 수 있는 충분한 시간이 있었으나 주자 또는 베이스에 태그하지 못하여 주자를 살려 주었을 때 그 야수에게 실책을 기록한다.
[주] 포스 플레이에 의해 아웃이 되는 경우뿐 아니라 태그 아웃이 되는 경우도 야수가 주자에게 태그하면 충분히 아웃시킬 수 있었으나 태그하지 못하여 주자를 살려 주었을 때도 그 야수에게 실책을 기록한다.
(D) (ⅰ) 송구가 좋았더라면 아웃시킬 수 있었던 주자를 악송구 때문에 살려 주었다고 공식기록원이 판단하였을 경우 그 야수에게 실책을 기록한다.
[예외] 도루를 저지하려던 포수의 송구가 악송구가 되더라도 실책은 기록하지 않는다.
(ⅱ) 주자의 진루를 막으려고 공을 던진 것이 악송구가 된 탓으로 그 주자 또는 다른 주자가 송구가 좋았을 때보다 더 많이 진루하였을 경우 그 야수에게 실책을 기록한다.
(ⅲ) 야수의 송구가 불규칙 바운드를 일으키거나 베이스, 투수판, 주자, 야수 또는 심판원에게 맞고 공의 방향이 바뀌었기 때문에 주자가 진루하였을 경우 그 야수에게 실책을 기록한다."
